LATITUDE,LONGITUDE,reef.alias,Water_Samples,Region,Subregion,Season,waterYear,Date,Mnth,DOC
-23.15523496666667,151.07095136666666,Barren,AIMS,Fitzroy,Fitzroy,Wet,2012,2012-02-12,2,1156.2876766572501
-23.155267366666667,151.07170223333333,Barren,AIMS,Fitzroy,Fitzroy,Dry,2014,2013-10-03,10,814.8390587397499
-23.1553023,151.0709287,Barren,AIMS,Fitzroy,Fitzroy,Dry,2011,2011-06-16,6,920.0115575704999
-23.1553231,151.0707591,Barren,AIMS,Fitzroy,Fitzroy,Wet,2013,2013-02-24,2,917.0357327677884
-23.155356966666666,151.07082623333335,Barren,AIMS,Fitzroy,Fitzroy,Dry,2010,2010-07-01,7,877.0895834609165
-23.1553983,151.0708291,Barren,AIMS,Fitzroy,Fitzroy,Dry,2013,2013-06-13,6,925.8555415783393
-23.1554651,151.07077363333335,Barren,AIMS,Fitzroy,Fitzroy,Wet,2010,2010-02-23,2,917.9279479442165
-23.15549443333333,151.0712667,Barren,AIMS,Fitzroy,Fitzroy,Dry,2011,2011-09-26,9,993.5594849136539
-23.1554958,151.0679917,Barren,AIMS,Fitzroy,Fitzroy,Wet,2008,2008-02-25,2,956.1123508449218
-23.155843966666666,151.07017770000002,Barren,AIMS,Fitzroy,Fitzroy,Dry,2010,2010-09-30,9,828.4322561340937
-23.1564402,151.06814515,Barren,AIMS,Fitzroy,Fitzroy,Dry,2009,2008-10-04,10,679.286969455
-23.214839366666666,150.96185023333334,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2010,2010-09-30,9,835.4311527261718
-23.215928216666665,150.96100736666665,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2010,2010-02-24,2,1984.080074108692
-23.215969433333335,150.96073423333334,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2014,2014-06-22,6,903.8214041883333
-23.2161667,150.96,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-09-23,9,973.5816325000001
-23.2162333,150.9612611,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2008,2008-07-30,7,677.4218381027678
-23.216260033333334,150.96143143333333,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2010,2010-07-02,7,859.4733301605713
-23.2162649,150.96121083333333,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2012,2012-02-12,2,1180.6302232225
-23.216362833333335,150.96139696666665,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2014,2013-10-02,10,849.7191558799999
-23.216444433333333,150.95736110000001,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2008,2008-02-25,2,1208.42026910125
-23.216444433333333,150.96147223333332,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2009,2009-06-08,6,850.1885709831001
-23.2165,150.96,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2022,2022-02-01,2,1102.6998824999998
-23.2165167,150.9600333,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-07-28,7,2113.8459175
-23.216552975,150.9614955,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2013,2013-06-13,6,1095.5609278889842
-23.216555566666667,150.96147223333332,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2014,2014-09-16,9,790.53893202375
-23.216572566666667,150.96200276666667,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2011,2011-06-16,6,961.6205376044501
-23.2166273,150.9617171666667,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2013,2012-10-04,10,948.8897286761922
-23.2166667,150.96,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2021,2021-02-03,2,865.7829075
-23.2166667,150.96,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2006,2006-08-23,8,635.4860954249999
-23.21667282,150.96096422,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2009,2009-02-17,2,823.967267315357
-23.2166833,150.9600167,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-07-19,7,2511.37999
-23.2166833,150.9600167,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-07-12,7,1759.6415275
-23.2166833,150.9603167,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-05-30,5,1059.25009
-23.2167,150.9563667,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-05-05,5,1772.8236
-23.2167,150.9599833,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2022,2022-03-24,3,1635.838145
-23.2167,150.96,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2021,2020-11-30,11,1377.0311225
-23.2167,150.9600167,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-06-15,6,2103.0960725
-23.2167,150.9600167,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2022,2021-12-01,12,1526.7482375
-23.2167,150.9600167,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2022,2022-01-19,1,2360.8521324999997
-23.2167,150.9600167,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-07-25,7,1653.79459
-23.2167,150.9632833,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2022,2021-11-15,11,1491.3758425
-23.2167083,150.96222914999998,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2011,2011-02-16,2,1110.5691143562499
-23.216715649999998,150.96115012500002,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2013,2013-02-24,2,1084.191794790625
-23.2167167,150.96,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2021,2021-04-09,4,2112.2244325
-23.2167333,150.95995,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-05-07,5,2009.9207399999996
-23.21674685,150.961452975,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2014,2014-02-14,2,887.9324198392321
-23.2167667,150.9600167,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2021,2021-03-10,3,3050.4336699999994
-23.216819,150.96166012499998,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2012,2012-06-14,6,794.8497694432342
-23.21683682,150.96125078,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2010,2009-10-02,10,783.3772307586153
-23.2168889,150.96147223333332,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2011,2011-09-26,9,1002.3108032548166
-23.2171111,150.95780556666668,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2008,2007-10-03,10,724.2358965031333
-23.217128075,150.960845625,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2009,2008-10-05,10,735.5788051898214
-23.2173333,150.961,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-06-02,6,908.4219575
-23.2205,150.967,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2006,2006-01-05,1,671.4799095375
-23.2205,150.9671667,Keppels South,AIMS,Fitzroy,Fitzroy,Dry,2005,2005-08-24,8,710.47513742625
-23.2205,150.9671667,Keppels South,AIMS,Fitzroy,Fitzroy,Wet,2007,2007-03-06,3,920.1156569074999
-23.22375,150.8703333,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2008,2008-02-25,2,2329.6538002199995
-23.230194433333335,150.87260556666666,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2008,2007-10-04,10,724.65621284025
-23.2316667,150.8728333,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2006,2006-08-26,8,709.7590265925
-23.2316667,150.8733333,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2021,2021-02-03,2,929.1409324999998
-23.2323,150.87405,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2006,2006-01-05,1,651.29743588
-23.2325,150.8733333,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-06-01,6,982.2295525
-23.23255,150.8728833,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-07-28,7,2258.4283299999997
-23.2326667,150.8731333,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-07-19,7,2694.1573824999996
-23.2326667,150.8731667,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2005,2005-08-24,8,738.2228745575
-23.2326667,150.8731667,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2007,2007-03-06,3,858.3697182999998
-23.2326833,150.8730167,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-05-07,5,2152.2811174999997
-23.2326833,150.8730167,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-07-12,7,1772.6134075
-23.2326833,151.8730833,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-05-29,5,1190.2900999999997
-23.2327,150.873,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2021,2020-11-30,11,1492.48686
-23.2327,150.873,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2021,2021-03-10,3,2230.5928375
-23.2327,150.8730167,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2022,2021-12-01,12,1996.3783374999998
-23.2327,150.8730167,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2022,2022-03-24,3,1691.0286899999999
-23.2327,150.8730167,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-07-25,7,1867.2000325000001
-23.2327,150.8730333,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2022,2021-11-15,11,1547.7674874999998
-23.2327,150.8730333,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-05-05,5,1851.9160349999995
-23.2327,150.91325,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2022,2022-01-19,1,2526.573905
-23.2327167,150.8730167,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2021,2021-04-09,4,2071.5671974999996
-23.23275,150.87305,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-06-15,6,2283.9216775
-23.233,150.8728333,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-09-22,9,1075.2547475
-23.2335,150.8708333,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2022,2022-02-01,2,1236.0219825
-23.2338301,150.87352263333335,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2009,2009-02-17,2,1064.7695315211108
-23.237080966666667,150.8724043,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2014,2014-06-22,6,958.76942708
-23.237128833333333,150.87472396666666,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2014,2014-02-14,2,1231.6820428654166
-23.237285766666666,150.87446716666668,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2012,2012-06-13,6,974.0211544010937
-23.237305566666667,150.8739389,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2010,2009-10-01,10,793.1183393149998
-23.2373421,150.87401023333334,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2010,2010-07-01,7,941.0606068615
-23.23738996666667,150.87402416666666,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2010,2010-02-23,2,2359.0480281272185
-23.2373915,150.87446743333334,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2011,2011-06-16,6,1087.6775746625
-23.237410433333334,150.8738801,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2013,2012-10-05,10,1029.0865901976874
-23.2374167,150.87404996666666,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2009,2009-06-08,6,885.8509163274999
-23.2374547,150.8740021,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2012,2012-02-11,2,1197.012461927027
-23.2374639,150.87385270000001,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2014,2013-10-02,10,906.6033860028333
-23.237499166666666,150.87450896666667,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2013,2013-02-23,2,1208.005832977964
-23.2375111,150.87377003333333,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2011,2011-09-27,9,1131.3506132840278
-23.2376219,150.8743711,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2013,2013-06-13,6,1165.3061474552344
-23.237711833333336,150.87471343333334,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2010,2010-09-30,9,865.216312263361
-23.237750033333334,150.8711611,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2011,2011-02-17,2,1364.826353165781
-23.237750033333334,150.87427223333333,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2014,2014-09-16,9,883.300170285
-23.238036033333334,150.8762771,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2009,2008-10-04,10,806.8545182807499
-23.238383366666667,150.87597223333333,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2008,2008-07-28,7,771.5182853989999
-23.2389167,150.8744833,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2008,2008-04-03,4,968.5367422525
-23.2389167,150.8744833,Pelican,AIMS,Fitzroy,Fitzroy,Dry,2008,2008-07-29,7,757.5369529149999
-23.2389167,150.8744833,Pelican,AIMS,Fitzroy,Fitzroy,Wet,2010,2010-02-24,2,1318.656521455
-23.2327,150.9049833,Peak West,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-05-05,5,1922.2104124999998
-23.34,150.905,Peak West,AIMS,Fitzroy,Fitzroy,Wet,2021,2021-02-03,2,890.0451274999999
-23.34,150.9056667,Peak West,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-09-22,9,986.2532375
-23.3409333,150.9049,Peak West,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-07-28,7,2403.941595
-23.3409667,150.9050333,Peak West,AIMS,Fitzroy,Fitzroy,Wet,2021,2021-03-10,3,2253.8341225
-23.341,150.9050333,Peak West,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-07-19,7,2650.8577275
-23.341,150.9050333,Peak West,AIMS,Fitzroy,Fitzroy,Wet,2022,2021-12-01,12,1986.97973
-23.3410167,150.9049833,Peak West,AIMS,Fitzroy,Fitzroy,Wet,2022,2022-01-19,1,2573.8672175
-23.3410167,150.9049833,Peak West,AIMS,Fitzroy,Fitzroy,Wet,2022,2022-03-24,3,1709.4655749999997
-23.3410167,150.905,Peak West,AIMS,Fitzroy,Fitzroy,Wet,2021,2020-11-30,11,1402.104085
-23.3410167,150.905,Peak West,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-07-25,7,2040.6689000000001
-23.3410167,150.9050167,Peak West,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-05-07,5,2158.4667825
-23.3410167,150.9050167,Peak West,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-06-15,6,2297.884465
-23.3410167,150.9050167,Peak West,AIMS,Fitzroy,Fitzroy,Wet,2022,2021-11-15,11,1505.9692075
-23.3410167,150.9050333,Peak West,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-07-12,7,1684.0885840625
-23.3410333,150.9049833,Peak West,AIMS,Fitzroy,Fitzroy,Wet,2021,2021-04-09,4,2279.267415
-23.3411,150.9047167,Peak West,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-05-30,5,1238.6644025
-23.3411667,150.904,Peak West,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-06-01,6,973.9119349999999
-23.3411667,150.905,Peak West,AIMS,Fitzroy,Fitzroy,Wet,2022,2022-02-02,2,1253.4379325
-23.4683333,150.9383333,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Wet,2021,2021-02-03,2,934.9962949999999
-23.4683333,150.9416667,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-09-22,9,1046.7886775
-23.4702167,150.9406667,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-05-30,5,1446.6949224999998
-23.4703333,150.9415,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Wet,2022,2022-02-02,2,1279.1414725
-23.4705,150.9386667,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-06-01,6,1111.7081325
-23.4705167,150.93945,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-05-05,5,1956.531845
-23.4705167,150.9395167,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-06-15,6,2488.4089525
-23.4705333,150.9394333,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Wet,2022,2022-03-24,3,1970.6147425000001
-23.4705333,150.9394833,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Wet,2022,2021-11-15,11,1622.5960174999998
-23.4705333,150.9394833,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-07-25,7,2074.9002499999997
-23.47055,150.9395333,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Wet,2022,2021-12-01,12,2535.101715
-23.4705667,150.9394333,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Wet,2022,2022-01-19,1,3343.4119874999997
-23.4705667,150.9395,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-07-19,7,2707.579675
-23.4705833,150.9395333,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Dry,2022,2022-07-12,7,2237.4991625
-23.4705833,150.9395833,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Wet,2021,2021-04-09,4,2631.9103749999995
-23.4707333,150.9397333,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Wet,2021,2021-03-10,3,4261.022359999999
-23.4708167,150.9399667,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-07-28,7,2802.88696
-23.4751833,150.9382,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Wet,2021,2020-11-30,11,1429.6693299999997
-23.4795333,150.9394833,Fitzroy River Mouth,AIMS,Fitzroy,Fitzroy,Dry,2021,2021-05-07,5,2356.8284475
